CFF 	FNCF 	Cafunfo Airport 	Cafunfo; Angola
CFG 	MUCF 	Jaime González Airport 	Cienfuegos; Cuba
CFH 		Clifton Hills Airport 	Clifton Hills; South Australia; Australia
CFI 		Camfield Airport 	Camfield; Northern Territory; Australia
CFN 	EIDL 	Donegal Airport 	Carrickfinn; Ireland
CFO 		Confreza Airport 	Confreza; Mato Grosso; Brazil
CFP 		Carpentaria Downs Airport 	Carpentaria Downs; Queensland; Australia
CFR 	LFRK 	Caen - Carpiquet Airport 	Caen; France
CFS 	YCFS 	Coffs Harbour Airport 	Coffs Harbour; New South Wales; Australia
CFT 	KCFT 	Greenlee County Airport 	Clifton/Morenci; Arizona; United States
CFU 	LGKR 	Ioannis Kapodistrias International Airport (Corfu International Airport) 	Corfu; Greece
CFV 	KCFV 	Coffeyville Municipal Airport 	Coffeyville; Kansas; United States
-CG-
CGA 		Craig Seaplane Base 	Craig; Alaska; United States
CGB 	SBCY 	Marechal Rondon Airport 	Cuiabá; Mato Grosso; Brazil
CGC 		Cape Gloucester Airport 	Cape Gloucester; Papua New Guinea
CGD 	ZGCD 	Changde Airport 	Changde; Hunan; China
CGE 	KCGE 	Cambridge-Dorchester Airport 	Cambridge; Maryland; United States
CGF 	KCGF 	Cuyahoga County Airport 	Cleveland; Ohio; United States
CGG 		Casiguran Airport 	Casiguran; Aurora; Philippines
CGH 	SBSP 	Congonhas/São Paulo National Airport 	São Paulo; Brazil
CGI 	KCGI 	Cape Girardeau Regional Airport 	Cape Girardeau; Missouri; United States
CGJ 		Chingola Airport 	Chingola; Zambia
CGK 	WIII 	Soekarno–Hatta International Airport 	Jakarta; Indonesia
CGM 	RPMH 	Camiguin Airport 	Mambajao; Camiguin; Philippines
CGN 	EDDK 	Cologne Bonn Airport (Köln/Bonn - Konrad Adenauer) 	Cologne; North Rhine-Westphalia; Germany
CGO 	ZHCC 	Zhengzhou Xinzheng International Airport 	Zhengzhou; Henan; China
CGP 	VGEG 	Shah Amanat International Airport 	Chittagong; Bangladesh
CGQ 	ZYCC 	Changchun Longjia International Airport 	Changchun; Jilin; China
CGR 	SBCG 	Campo Grande International Airport 	Campo Grande; Mato Grosso do Sul; Brazil
CGS 	KCGS 	College Park Airport 	College Park; Maryland; United States
CGT 		Chinguitti Airport 	Chinguitti; Mauritania
CGU 	SVPR 	General Manuel Carlos Piar Airport 	Ciudad Guayana; Venezuela
CGV 	YCAG 	Caiguna Airport 	Caiguna; Western Australia; Australia
CGY 	RPML 	Lumbia Airport 	Cagayan de Oro City; Philippines
CGZ 	KCGZ 	Casa Grande Municipal Airport 	Casa Grande; Arizona; United States
-CH-
CHA 	KCHA 	Chattanooga Metropolitan Airport (Lovell Field) 	Chattanooga; Tennessee; United States
CHB 	OPCL 	Chilas Airport 	Chilas; Pakistan
CHC 	NZCH 	Christchurch International Airport 	Christchurch; New Zealand
CHE 		Reenroe Airport 	Cahersiveen; County Kerry; Republic of Ireland
CHF 	RKPE 	Chinhae Airport 	Chinhae; South Korea
CHG 	ZYCY 	Chaoyang Airport 	Chaoyang; Liaoning; China
CHH 	SPPY 	Chachapoyas Airport 	Chachapoyas; Peru
CHI 		All Airports 	Chicago; Illinois; United States
CHJ 	FVCH 	Chipinge Airport 	Chipinge; Zimbabwe
CHK 	KCHK 	Chickasha Municipal Airport 	Chickasha; Oklahoma; United States
CHL 	KLLJ 	Challis Airport (FAA: LLJ) 	Challis; Idaho; United States
CHM 	SPEO 	Tnte. FAP Jaime Montreuil Morales Airport 	Chimbote; Ancash Region; Peru
CHN 	RKJU 	Chonju Airport 	Chonju; South Korea
CHO 	KCHO 	Charlottesville-Albemarle Airport 	Charlottesville; Virginia; United States
CHP 		Circle Hot Springs Airport 	Circle Hot Springs; Alaska; United States
CHQ 	LGSA 	Chania International Airport ("Ioannis Daskalogiannis") 	Chania; Greece
CHR 	LFLX 	Châteauroux-Déols "Marcel Dassault" Airport 	Châteauroux / Déols; France
CHS 	KCHS 	Charleston International Airport / Charleston AFB 	Charleston; South Carolina; United States
CHT 	NZCI 	Chatham Islands / Tuuta Airport 	Waitangi; Chatham Islands; New Zealand
CHU 		Chuathbaluk Airport (FAA: 9A3) 	Chuathbaluk; Alaska; United States
CHV 	LPCH 	Chaves Airport 	Chaves; Portugal
CHX 	MPCH 	Captain Manuel Niño International Airport 	Changuinola; Bocas del Toro; Panama
CHY 	AGGC 	Choiseul Bay Airport 	Choiseul Bay; Taro Island; Solomon Islands
CHZ 		Chiloquin State Airport (FAA: 2S7) 	Chiloquin; Oregon; United States
-CI-
CIA 	LIRA 	Rome Ciampino Airport (Giovan Battista Pastine Airport) 	Rome; Italy
CIB 	KAVX 	Catalina Airport (FAA: AVX) 	Avalon; California; United States
CIC 	KCIC 	Chico Municipal Airport 	Chico; California; United States
CID 	KCID 	The Eastern Iowa Airport 	Cedar Rapids; Iowa; United States
CIE 		Collie Airport 	Collie; Western Australia; Australia
CIF 	ZBCF 	Chifeng Airport 	Chifeng; Inner Mongolia; China
CIG 	KCAG 	Craig-Moffat Airport (FAA: CAG) 	Craig; Colorado; United States
CIH 	ZBCZ 	Changzhi Airport 	Changzhi; Shanxi; China
CIJ 	SLCO 	Capitan Anibal Arab Airport 	Cobija; Bolivia
CIK 	PACI 	Chalkyitsik Airport 	Chalkyitsik; Alaska; United States
CIL 		Council Airport (FAA: K29) 	Council; Alaska; United States
CIM 	SKCM 	Cimitarra Airport 	Cimitarra; Colombia
CIN 	KCIN 	Arthur N. Neu Airport 	Carroll; Iowa; United States
CIO 	SGCO 	Teniente Coronel Carmelo Peralta Airport 	Concepción; Paraguay
CIP 	FLCP 	Chipata Airport 	Chipata; Zambia
CIQ 		Chiquimula Airport 	Chiquimula; Chiquimula; Guatemala
CIR 	KCIR 	Cairo Regional Airport 	Cairo; Illinois; United States
CIS 	PCIS 	Canton Island Airport 	Canton Island; Kiribati
CIT 	UAII 	Shymkent Airport 	Shymkent; Kazakhstan
CIU 	KCIU 	Chippewa County International Airport 	Sault Ste Marie; Michigan; United States
CIW 	TVSC 	Canouan Island Airport 	Canouan Island; Saint Vincent and the Grenadines
CIX 	SPHI 	Capitán FAP José A. Quiñones Gonzales International Airport 	Chiclayo; Peru
CIY 	LICB 	Comiso Airport 	Comiso; Italy
CIZ 	SWKO 	Coari Airport 	Coari; Amazonas; Brazil
-CJ-
CJA 	SPJR 	Major General FAP Armando Revoredo Iglesias Airport 	Cajamarca; Peru
CJB 	VOCB 	Coimbatore Airport (Peelamedu Airport) 	Coimbatore; India
CJC 	SCCF 	El Loa Airport 	Calama; Antofagasta Region; Chile
CJD 		Candilejas Airport 	Candilejas; Colombia
CJH 		Chilko Lake (Tsylos Park Lodge) Airport (TC: CAG3) 	Chilko Lake; British Columbia; Canada
CJJ 	RKTU 	Cheong Ju International Airport 	Cheong ju; South Korea
CJL 	OPCH 	Chitral Airport 	Chitral; Pakistan
CJM 	VTSE 	Chumphon Airport 	Chumphon; Thailand
CJS 	MMCS 	Abraham González International Airport 	Ciudad Juárez; Chihuahua; Mexico
CJT 	MMCO 	Copalar Airport 	Comitán; Chiapas; Mexico
CJU 	RKPC 	Jeju International Airport 	Jeju; South Korea
-CK-
CKA 	KCKA 	Kegelman Air Force Auxiliary Field 	Cherokee; Oklahoma; United States
CKB 	KCKB 	North Central West Virginia Airport 	Clarksburg; West Virginia; United States
CKC 	UKKE 	Cherkasy Airport 	Cherkasy; Ukraine
CKD 		Crooked Creek Airport (FAA: CJX) 	Crooked Creek; Alaska; United States
CKE 		Ferndale Resort Seaplane Base (FAA: CN20) 	Kelseyville; California; United States
CKF 	KCKF 	Crisp County-Cordele Airport 	Cordele; Georgia; United States
CKG 	ZUCK 	Chongqing Jiangbei International Airport 	Chongqing; China
CKH 	UESO 	Chokurdah Airport 	Chokurdakh; Russia
CKI 	YCKI 	Croker Island Airport 	Croker Island; Northern Territory; Australia
CKL 	UUMU 	Chkalovsky Airport 	Shchyolkovo (Moscow Oblast); Russia
CKM 	KCKM 	Fletcher Field 	Clarksdale; Mississippi; United States
CKN 	KCKN 	Crookston Municipal Airport (Kirkwood Field) 	Crookston; Minnesota; United States
CKO 	SSCP 	Cornelio Procopio Airport 	Cornelio Procopio; Paraná; Brazil
CKS 	SBCJ 	Carajas Airport 	Carajás; Pará; Brazil
CKT 	OIMC 	Sarakhs Airport 	Sarakhs; Iran
CKU 		Cordova Municipal Airport 	Cordova; Alaska; United States
CKV 	KCKV 	Outlaw Field 	Clarksville; Tennessee; United States
CKX 		Chicken Airport 	Chicken; Alaska; United States
CKY 	GUCY 	Gbessia Airport 	Conakry; Guinea
CKZ 	LTBH 	Çanakkale Airport 	Çanakkale; Turkey
-CL-
CLA 	VGCM 	Comilla Airport 	Comilla; Bangladesh
CLB 	EICB 	Castlebar Airport 	Castlebar; County Mayo; Ireland
CLD 	KCRQ 	McClellan-Palomar Airport (FAA: CRQ) 	Carlsbad; California; United States
CLE 	KCLE 	Cleveland Hopkins International Airport 	Cleveland; Ohio; United States
CLF 		Clear Sky Lodge Airport 	Clear; Alaska; United States
CLG 		New Coalinga Municipal Airport (FAA: C80) 	Coalinga; California; United States
CLH 	YCAH 	Coolah Airport 	Coolah; New South Wales; Australia
CLI 	KCLI 	Clintonville Municipal Airport 	Clintonville; Wisconsin; United States
CLJ 	LRCL 	Cluj-Napoca International Airport 	Cluj-Napoca; Romania
CLK 	KCLK 	Clinton Regional Airport 	Clinton; Oklahoma; United States
CLL 	KCLL 	Easterwood Airport (Easterwood Field) 	College Station; Texas; United States
CLM 	KCLM 	William R. Fairchild International Airport 	Port Angeles; Washington; United States
CLN 	SBCI 	Carolina Airport 	Carolina; Maranhão; Brazil
CLO 	SKCL 	Alfonso Bonilla Aragón International Airport 	Cali; Colombia
CLP 	PFCL 	Clarks Point Airport 	Clarks Point; Alaska; United States
CLQ 	MMIA 	Licenciado Miguel de la Madrid Airport 	Colima; Colima; Mexico
CLR 	KCLR 	Cliff Hatfield Memorial Airport 	Calipatria; California; United States
CLS 	KCLS 	Chehalis-Centralia Airport 	Chehalis; Washington; United States
CLT 	KCLT 	Charlotte/Douglas International Airport 	Charlotte; North Carolina; United States
CLU 	KBAK 	Columbus Municipal Airport (FAA: BAK) 	Columbus; Indiana; United States
CLV 	SWKN 	Caldas Novas Airport 	Caldas Novas; Goiás; Brazil
CLW 	KCLW 	Clearwater Air Park 	Clearwater; Florida; United States
CLX 	SATC 	Clorinda Airport 	Clorinda; Formosa; Argentina
CLY 	LFKC 	Calvi - Sainte-Catherine Airport 	Calvi; Corsica; France
CLZ 	SVCL 	Calabozo Airport 	Calabozo; Venezuela
-CM-
CMA 	YCMU 	Cunnamulla Airport 	Cunnamulla; Queensland; Australia
CMB 	VCBI 	Bandaranaike International Airport 	Colombo; Sri Lanka
CMC 	SNWC 	Camocim Airport 	Camocim; Ceará; Brazil
CMD 	YCTM 	Cootamundra Airport 	Cootamundra; New South Wales; Australia
CME 	MMCE 	Ciudad del Carmen International Airport 	Ciudad del Carmen; Campeche; Mexico
CMF 	LFLB 	Chambéry-Savoie Airport 	Chambéry; France
CMG 	SBCR 	Corumbá International Airport 	Corumbá; Mato Grosso do Sul; Brazil
CMH 	KCMH 	Port Columbus International Airport 	Columbus; Ohio; United States
CMI 	KCMI 	University of Illinois Willard Airport 	Champaign-Urbana; Illinois; United States
CMJ 	RCCM 	Cimei Airport 	Cimei; Taiwan
CMK 	FWCM 	Club Makokola Airport 	Club Makokola; Malawi
CML 	YCMW 	Camooweal Airport 	Camooweal; Queensland; Australia
CMM 	MGCR 	Carmelita Airport 	Carmelita; El Petén; Guatemala
CMN 	GMMN 	Mohammed V International Airport 	Casablanca; Morocco
CMO 	HCMO 	Obbia Airport 	Obbia; Somalia
CMP 	SNKE 	Campo Alegre Airport 	Santana do Araguaia; Pará; Brazil
CMQ 	YCMT 	Clermont Airport 	Clermont; Queensland; Australia
CMR 	LFGA 	Colmar - Houssen Airport 	Colmar / Houssen; France
CMS 	HCMS 	Scusciuban Airport 	Scusciuban; Somalia
CMT 		Cameta Airport 	Cameta; Pará; Brazil
CMU 	AYCH 	Chimbu Airport 	Kundiawa; Papua New Guinea
CMV 	NZCX 	Coromandel Airport 	Coromandel; New Zealand
CMW 	MUCM 	Camagüey-Ignacio Agramonte Airport 	Camagüey; Cuba
CMX 	KCMX 	Houghton County Memorial Airport 	Hancock; Michigan; United States
CMY 	KCMY 	Sparta/Fort McCoy Airport 	Sparta; Wisconsin; United States
-CN-
CNA 	MMCA 	Cananea Airport 	Cananea; Sonora; México
CNB 	YCNM 	Coonamble Airport 	Coonamble; New South Wales; Australia
CNC 	YCCT 	Coconut Island Airport 	Coconut Island (Poruma Island); Queensland; Australia
CND 	LRCK 	Mihail Kogalniceanu International Airport 	Constanța; Romania
CNE 		Fremont County Airport (FAA: 1V6) 	Cañon City; Colorado; United States
CNF 	SBCF 	Tancredo Neves International Airport (Confins Int'l) 	Belo Horizonte; Minas Gerais; Brazil
CNG 	LFBG 	Cognac - Châteaubernard Air Base 	Cognac / Châteaubernard; France
CNH 	KCNH 	Claremont Municipal Airport 	Claremont; New Hampshire; United States
CNI 	ZYCH 	Changhai Airport 	Changhai; China
CNJ 	YCCY 	Cloncurry Airport 	Cloncurry; Queensland; Australia
CNK 	KCNK 	Blosser Municipal Airport 	Concordia; Kansas; United States
CNL 	EKSN 	Sindal Airport 	Sindal; Denmark
CNM 	KCNM 	Cavern City Air Terminal 	Carlsbad; New Mexico; United States
CNN 	UELL 	Neryungri Airport 	Chulman; Yakutia; Russia
CNO 	KCNO 	Chino Airport 	Chino; California; United States
CNP 	BGCO 	Nerlerit Inaat Airport (Constable Pynt Airport) 	Nerlerit Inaat (Constable Pynt); Greenland
CNQ 	SARC 	Doctor Fernando Piragine Niveyro International Airport 	Corrientes; Corrientes; Argentina
CNR 	SCRA 	Chañaral Airport 	Chañaral; Atacama Region; Chile
CNS 	YBCS 	Cairns International Airport 	Cairns; Queensland; Australia
CNT 		Charata Airport 	Charata; Chubut; Argentina
CNU 	KCNU 	Chanute Martin Johnson Airport 	Chanute; Kansas; United States
CNV 	SNED 	Canavieiras Airport 	Canavieiras; Bahia; Brazil
CNW 	KCNW 	TSTC Waco Airport 	Waco; Texas; United States
CNX 	VTCC 	Chiang Mai International Airport 	Chiang Mai; Thailand
CNY 	KCNY 	Canyonlands Field 	Moab; Utah; United States
CNZ 		Cangamba Airport 	Cangamba; Angola
-CO-
COA 		Columbia Airport (FAA: O22) 	Columbia; California; United States
COB 		Coolibah Airport 	Coolibah; Northern Territory; Australia
COC 	SAAC 	Concordia Airport (Comodoro Pierrestegui Airport) 	Concordia; Entre Ríos; Argentina
COD 	KCOD 	Yellowstone Regional Airport 	Cody; Wyoming; United States
COE 	KCOE 	Coeur d'Alene Air Terminal 	Coeur d'Alene; Idaho; United States
COF 	KCOF 	Patrick Air Force Base 	Cocoa Beach; Florida; United States
COG 	SKCD 	Mandinga Airport 	Condoto; Colombia
COH 	VECO 	Cooch Behar Airport 	Cooch Behar; India
COI 	KCOI 	Merritt Island Airport 	Merritt Island; Florida; United States
COJ 	YCBB 	Coonabarabran Airport 	Coonabarabran; New South Wales; Australia
COK 	VOCI 	Cochin International Airport (Nedumbassery Airport) 	Nedumbassery near Kochi (Cochin); Kerala; India
COL 		Coll Island Airport 	Coll Island; Scotland; United Kingdom
COM 	KCOM 	Coleman Municipal Airport 	Coleman; Texas; United States
CON 	KCON 	Concord Municipal Airport 	Concord; New Hampshire; United States
COO 	DBBB 	Cadjehoun Airport 	Cotonou; Benin
COP 		Cooperstown-Westville Airport (FAA: K23) 	Cooperstown; New York; United States
COQ 	ZMCD 	Choibalsan Airport 	Choibalsan; Mongolia
COR 	SACO 	Ingeniero Ambrosio L.V. Taravella International Airport (Pajas Blancas) 	Córdoba; Córdoba; Argentina
COS 	KCOS 	Colorado Springs Airport 	Colorado Springs; Colorado; United States
COT 	KCOT 	Cotulla-La Salle County Airport 	Cotulla; Texas; United States
COU 	KCOU 	Columbia Regional Airport 	Columbia; Missouri; United States
COV 	LPCV 	Covilhã Airport 	Covilhã; Portugal
COW 	SCQB 	Coquimbo Airport 	Coquimbo; Coquimbo Region; Chile
COX 	MYAK 	Congo Town Airport 	Congo Town; Andros Island; Bahamas
COY 		Coolawanyah Airport 	Coolawanyah; Western Australia; Australia
COZ 	MDCZ 	Constanza Airport 	Constanza; Dominican Republic
-CP-
CPA 	GLCP 	Cape Palmas Airport (A. Tubman Airport) 	Cape Palmas; Liberia
CPB 	SKCA 	Capurgana Airport 	Capurgana; Colombia
CPC 	SAZY 	Aviador Carlos Campos Airport 	San Martín de los Andes; Neuquén; Argentina
CPD 	YCBP 	Coober Pedy Airport 	Coober Pedy; South Australia; Australia
CPE 	MMCP 	Ing. Alberto Acuña Ongay International Airport 	Campeche; Campeche; Mexico
CPF 	WRSC 	Cepu Airport 	Cepu; Indonesia
CPG 		Carmen de Patagones Airport 	Carmen de Patagones; Buenos Aires; Argentina
CPH 	EKCH 	Copenhagen Airport; Kastrup Airport 	Copenhagen (København); Denmark
CPL 	SKHA 	General Navas Pardo Airport 	Chaparral; Colombia
CPM 	KCPM 	Compton/Woodley Airport 	Compton; California; United States
CPN 		Cape Rodney Airport 	Cape Rodney; Papua New Guinea
CPO 	SCHA 	Chamonate Airport 	Copiapó; Atacama Region; Chile
CPP 	RPUK 	Calapan Airport 	Calapan City; Oriental Mindoro; Philippines
CPQ 	SDAM 	Campo dos Amarais Airport 	Campinas; São Paulo; Brazil
CPR 	KCPR 	Natrona County International Airport 	Casper; Wyoming; United States
CPS 	KCPS 	St. Louis Downtown Airport 	Cahokia; Illinois (near St. Louis; Missouri); United States
CPT 	FACT 	Cape Town International Airport 	Cape Town; South Africa
CPU 		Cururupu Airport 	Cururupu; Maranhão; Brazil
CPV 	SBKG 	Campina Grande Airport (João Suassuna Airport) 	Campina Grande; Paraíba; Brazil
CPX 	TJCP 	Benjamin Rivera Noriega Airport 	Isla de Culebra; Puerto Rico
-CQ-
CQA 		Canarana Airport 	Canarana; Mato Grosso; Brazil
CQD 	OIFS 	Shahre-Kord Airport 	Shahre-Kord; Iran
CQF 	LFAC 	Calais - Dunkerque Airport 	Calais / Dunkerque; France
CQM 	LERL 	Ciudad Real Central Airport 	Ciudad Real; Spain
CQP 		Cape Flattery Airport 	Cape Flattery; Queensland; Australia
CQS 	SWCQ 	Costa Marques Airport 	Costa Marques; Rondônia; Brazil
CQT 		Caquetania Airport 	Caquetania; Colombia
-CR-
CRA 	LRCV 	Craiova Airport 	Craiova; Romania
CRB 	YCBR 	Collarenebri Airport 	Collarenebri; New South Wales; Australia
CRC 	SKGO 	Santa Ana Airport 	Cartago; Colombia
CRD 	SAVC 	General Enrique Mosconi International Airport 	Comodoro Rivadavia; Chubut; Argentina
CRE 	KCRE 	Grand Strand Airport 	North Myrtle Beach; South Carolina; United States
CRF 	FEFC 	Carnot Airport 	Carnot; Central African Republic
CRG 	KCRG 	Craig Municipal Airport 	Jacksonville; Florida; United States
CRH 		Cherribah Airport 	Cherribah; Queensland; Australia
CRI 	MYCI 	Colonel Hill Airport (Crooked Island Airport) 	Colonel Hill; Crooked Island; Bahamas
CRJ 		Coorabie Airport 	Coorabie; South Australia; Australia
CRK 	RPLC 	Diosdado Macapagal (Clark) International Airport 	Angeles City; Philippines
CRL 	EBCI 	Brussels South Charleroi Airport 	Charleroi; Wallonia; Belgium
CRM 	RPVF 	Catarman National Airport 	Catarman; Northern Samar; Philippines
CRN 		Cromarty Airport 	Cromarty; Scotland; United Kingdom
CRO 	KCRO 	Corcoran Airport 	Corcoran; California; United States
CRP 	KCRP 	Corpus Christi International Airport 	Corpus Christi; Texas; United States
CRQ 	SBCV 	Caravelas Airport 	Caravelas; Bahia; Brazil
CRR 	SANW 	Ceres Airport 	Ceres; Santa Fe; Argentina
CRS 	KCRS 	Corsicana Municipal Airport (C. David Campbell Field) 	Corsicana; Texas; United States
CRT 	KCRT 	Z.M. Jack Stell Field 	Crossett; Arkansas; United States
CRU 		Carriacou island airport 	Carriacou Island; Grenada
CRV 	LIBC 	Crotone Airport 	Crotone; Italy
CRW 	KCRW 	Yeager Airport 	Charleston; West Virginia; United States
CRX 	KCRX 	Roscoe Turner Airport 	Corinth; Mississippi; United States
CRY 		Carlton Hill Airport 	Carlton Hill; Western Australia; Australia
CRZ 	UTAV 	Turkmenabat Airport 	Türkmenabat; Turkmenistan
-CS-
CSA 		Colonsay Airport 	Colonsay; Inner Hebrides; Scotland; United Kingdom
CSB 	LRCS 	Caransebeş Airport 	Caransebeş; Romania
CSC 		Canas Airport 	Canas; Costa Rica
CSD 		Cresswell Downs Airport 	Cresswell Downs; Northern Territory; Australia
CSE 		Buckhorn Ranch Airport (FAA: 0CO2) 	Crested Butte; Colorado; United States
CSF 	LFPC 	Creil Air Base 	Creil; France
CSG 	KCSG 	Columbus Airport 	Columbus; Georgia; United States
CSH 	ULAS 	Solovki Airport 	Solovetsky Islands; Russia
CSI 	YCAS 	Casino Airport 	Casino; New South Wales; Australia
CSJ 		Cape St. Jacques Airport 	Cape St. Jacques; Vietnam
CSK 	GOGS 	Cap Skirring Airport 	Cap Skirring; Senegal
CSL 	KCSL 	O'Sullivan Army Heliport 	Camp San Luis Obispo; California; United States
CSM 	KCSM 	Clinton-Sherman Airport 	Clinton; Oklahoma; United States
CSN 	KCXP 	Carson Airport (FAA: CXP) 	Carson City; Nevada; United States
CSO 	EDBC 	Magdeburg-Cochstedt Airport 	Magdeburg; Germany
CSP 	PACA 	Cape Spencer Coast Guard Heliport 	Cape Spencer; Alaska; United States
CSQ 	KCSQ 	Creston Municipal Airport 	Creston; Iowa; United States
CSR 		Casuarito Airport 	Casuarito; Colombia
CSS 	SSCL 	Cassilândia Airport 	Cassilândia; Mato Grosso do Sul; Brazil
CST 	NFCS 	Castaway Island Resort Airport 	Qalito; Mamanuca Islands; Fiji
CSV 	KCSV 	Crossville Memorial-Whitson Field 	Crossville; Tennessee; United States
CSW 		Colorado do Oeste Airport 	Colorado do Oeste; Rondônia; Brazil
CSX 	ZGHA 	Changsha Huanghua International Airport 	Changsha; Hunan; China
CSY 	UWKS 	Cheboksary Airport 	Cheboksary; Chuvashia; Russia
CSZ 	SAZC 	Brigadier Hector Eduardo Ruiz Airport 	Coronel Suárez; Buenos Aires; Argentina
-CT-
CTA 	LICC 	Catania-Fontanarossa Airport 	Catania; Sicily; Italy
CTB 	KCTB 	Cut Bank Municipal Airport 	Cut Bank; Montana; United States
CTC 	SANC 	Coronel Felipe Varela Airport 	Catamarca; Catamarca; Argentina
CTD 	MPCE 	Herrera Alonso Valderrama Airport 	Chitré; Panamá
CTE 		Carti Airport 	Carti; Panamá
CTF 	MGCT 	Coatepeque Airport 	Coatepeque; Quetzaltenango; Guatemala
CTG 	SKCG 	Rafael Núñez International Airport 	Cartagena; Colombia
CTH 	KMQS 	Chester County G. O. Carlson Airport (FAA: MQS) 	Coatesville; Pennsylvania; United States
CTI 	FNCV 	Cuito Cuanavale Airport 	Cuito Cuanavale; Angola
CTK 		Canton Municipal Airport (FAA: 7G9) 	Canton; South Dakota; United States
CTL 	YBCV 	Charleville Airport 	Charleville; Queensland; Australia
CTM 	MMCM 	Chetumal International Airport 	Chetumal; Quintana Roo; Mexico
CTN 	YCKN 	Cooktown Airport 	Cooktown; Queensland; Australia
CTO 		Calverton Executive Airpark (FAA: 3C8) 	Calverton; New York; United States
CTP 	SNCP 	Carutapera Airport 	Carutapera; Maranhão; Brazil
CTQ 	SSVP 	Do Palmar Airport 	Santa Vitória; Rio Grande do Sul; Brazil
CTR 		Cattle Creek Airport 	Cattle Creek; Northern Territory; Australia
CTS 	RJCC 	Chitose International Airport 	Sapporo; Hokkaido; Japan
